12000,ENGINEERING DRAWING ,MERT,,,"Engineering drawing principles and techniques: orthographic projection, sketching, sections, auxiliary views, dimensioning and conventional practices.",2011
12001,COMPUTER-AIDED DRAFTING ,MERT,MERT 12000.,,"Builds on skills learned in MERT 12000 Engineering Drawing. Teaches students how to construct multi-view drawings and how to create sets of mechanical component drawings, including assembly and detail sheets.",2011
12004,MANUFACTURING PROCESSES ,MERT,,,"Introduces students to the various manufacturing processes such as extrusion, molding, forging, casting, stamping, piercing, joining and finishing. Investigates the various ways parts are made from the vast array of materials available.",2011
12005,PROPERTIES OF MATERIALS ,MERT,,,"Covers the chemical and physical properties of engineering materials such as metals (ferrous and non-ferrous), polymers, ceramics and composites. Students learn the mechanical and physical properties of materials, and the effects that manufacturing processes have on the material's properties.",2011
21096,INDIVIDUAL INVESTIGATION IN MECHANICAL ENGINEERING TECHNOLOGY ,MERT,Permission.,,"Independent, in depth research of a mechanical engineering technology topic supervised and coordinated by an engineering technology faculty member.",2011
22003,COMPUTER-AIDED TOOL DESIGN ,MERT,MERT 12001.,,"Tool design practices and procedures including materials, commercial standards, cutting tools, drill jigs, fixtures, dies and gauges using computer-aided design.",2011
22004,MECHANICS AND MACHINE DESIGN ,MERT,,,"Machine design procedures including static and dynamic stresses, stress concentrations, design considerations. Design of keys, pins, fasteners, welds, power transmission devices and related components.",2011
22005,STATICS ,MERT,MATH 19001.,MATH 19002.,"Basic vector mechanics, calculation of reactions from applied forces, drawing free body diagrams, working with equations of equilibrium, analysis of simple structures, calculating mass properties and forces due to friction.",2011
22006,GENERAL MECHANICAL LABORATORY ,MERT,Sophomore standing.,,"Laboratory testing to determine material properties: tension, compression, shear, torsion, impact and hardness. Materials testing methods including engineering instrumentation.",2011
22007,STRENGTH OF MATERIALS ,MERT,MERT 22005.,,"Covers taking the stresses induced into members due to applied loading, and coupled with mass properties of the sections, designing members to safely carry the loads. Types of stresses considered are tensile, compressive, shear, bending, torsional and combined.",2011
22009,ROBOTICS AND FLEXIBLE AUTOMATION ,MERT,EERT 22014.,,"A practical, hands-on experience which emphasizes the integration of analytical and design skills acquired in companion courses. Students will work in teams under direct faculty supervision. Engineering communication such as reports and oral presentations are covered. The capstone design projects include creative and challenging projects within the engineering discipline.",2011
22011,DYNAMICS ,MERT,Sophomore standing.,,"Motion of particles and rigid bodies; kinematics, kinetics, Newton's laws; work, energy, power and the impulse-momentum principle.",2011
22012,FLUID POWER ,MERT,,,"Fluid properties, kinematics of fluid flow, momentum, viscosity, conservation of energy in fluid flow, industrial hydraulics and gas laws.",2011
22020,APPLIED VECTOR ANALYSIS ,MERT,MATH 19002.,,"A course in vector analysis, differential forms, matrices and applied tensor analysis as applied to engineering and technology problems.",2011
22021,APPLIED FINITE ELEMENT ANALYSIS ,MERT,MATH 19002.,MERT 22002.,Introduction to finite element analysis methods as applied to engineering and technology problems.,2011
22095,SPECIAL TOPICS IN MECHANICAL ENGINEERING TECHNOLOGY ,MERT,Permission.,,Special topics in mechanical engineering technology. Repeated registration permitted.,2011
