40026,ACCOMPANYING PROJECTS,KBM,Audition.,,"(repeatable for a total of 8 hours) rotating piano assignment among responsibilities in chamber music rehearsals, chamber music preparation master classes and instrumental private lessons. Individual responsibilities change weekly.",2011
40031,CHAMBER MUSIC,KBM,Audition.,,"(repeatable for a total of 8 hours) rehearsal, coaching and performance of representative chamber repertoire from the baroque era through the twentieth century. Woodwinds horn strings and piano. Intensive daily rehearsal and coaching.",2011
40032,ORCHESTRAL REPERTOIRE AND TECHNIQUE,KBM,Audition.,,(repeatable for a total of 2 hours) study and performance of standard orchestral repertoire and common audition requirements. Technical and interpretive approaches relating specifically to orchestral performance. Woodwinds horn and strings.,2011
40042,APPLIED MUSIC-INSTRUMENTAL,KBM,Audition. 1.000 OR,,(repeatable for a total of 4 hours) private studio instruction in orchestral instruments.,2011
40093,VARIABLE TITLE WORKSHOP IN MUSIC ,KBM,Permission.,,Offered for specific professional needs. Emphasis on performance and pedagogical skills.,2011
50026,ACCOMPANYING PROJECTS ,KBM,Graduate standing and audition.,,"Rotating piano assignment among responsibilities in chamber music rehearsals, chamber music preparation, master classes and instrumental private lessons. Individual responsibilities change weekly. Repeatable for a total of 8 hours.",2011
50031,CHAMBER MUSIC ,KBM,Graduate standing and audition.,,"Rehearsal, coaching and performance of representative chamber repertoire from the Baroque Era through the twentieth century. Woodwinds, horn, strings and piano. Intensive daily rehearsal and coaching. May be repeated for credit.",2011
50032,ORCHESTRAL REPERTOIRE AND TECHNIQUE ,KBM,Graduate standing and audition.,,"Study and performance of standard orchestral repertoire and common audition requirements. Technical and interpretive approaches relating specifically to orchestral performance. Woodwinds, horn and strings. Repeatable for a total of 2 hours.",2011
50093,VARIABLE TITLE WORKSHOP IN MUSIC ,KBM,Graduate standing and special approval.,,Offered for specific professional needs. Emphasis on performance and pedagogical skills.,2011
60042,APPLIED MUSIC-INSTRUMENTAL ,KBM,Graduate standing and audition. 1.000 OR,,Private studio instruction in orchestral instruments. Repeatable for a total of 4 hours.,2011
70026,ACCOMPANYING PROJECTS ,KBM,Doctoral standing and special approval.,,"Rotating piano assignment among responsibilities in chamber music rehearsals, chamber music preparation, master classes and instrumental private lessons. Individual responsibilities change weekly. Repeatable for a total of 8 hours.",2011
70031,CHAMBER MUSIC ,KBM,Doctoral standing and special approval.,,"Rehearsal, coaching and performance of representative chamber repertoire from the Baroque era through the twentieth century. Woodwinds, brass, strings and piano. Intensive daily rehearsal and coaching. May be repeated for credit.",2011
70032,ORCHESTRAL REPERTOIRE AND TECHNIQUE ,KBM,Doctoral standing and special approval.,,"Study and performance of standard orchestral repertoire and common audition requirements. Technical and interpretive approaches relating specifically to orchestral performance. Woodwinds, horn and strings. Repeatable for a total of 2 hours.",2011
70042,APPLIED MUSIC-INSTRUMENTAL ,KBM,Doctoral standing and special approval. 1.000 OR,,Private studio instruction in orchestral instruments. Repeatable for a total of 4 hours.,2011
70093,VARIABLE TITLE WORKSHOP IN MUSIC ,KBM,Doctoral standing and special approval.,,Offered for specific professional needs. Emphasis on performance and pedagogical skills.,2011
