Course Number,Course Name,Department,Prerequisites,Corequesites,Description
RADT 14003 ,"INTRODUCTION TO RADIOLOGIC TECHNOLOGY
",RADT,"radiologictechnology (RADT) major and admission to technical study.
",None,"Introduction to radiologic technology program, general anatomy, radiographic procedures, imaging equipment
 and techniques, radiation protection, professional organizations and clinical education."
RADT 14005 ,"CLINICAL EDUCATION I
",RADT,radiologic technology (RADT) major. ,"RADT 14003 and 14006 with a minimum gradeof C (2.000).
","Supervised observation and experience at the clinical education site with emphasis on clinical practice of basic
 skills of radiologic technology and the exams covered in Radiographic Procedures I (chest and
abdomen)."
RADT 14006 ,"RADIOGRAPHIC PROCEDURES I
",RADT,RadiologicTechnology (RADT) major and admission to technical study. ,RADT 14003 and RADT 14005.,"Introduction to radiographic procedures and positioning of the chest and
abdomen."
RADT 14015 ,"CLINICAL EDUCATION II
",RADT,RADT 14005 and 14006.,None,"Continuation of Clinical Education I with emphasis on skeletal radiography that includes upper and lower
 extremities, shoulder and pelvic girdles, vertebral spine and bony thorax. Student is assigned to the clinical site
 22.5 hours per week."
RADT 14016 ,"PATIENT CARE MANAGEMNT
",RADT,"RADT 14003 with agrade of C (2.000) or better.
",None,"Patient interactions and communication, human diversity, patient histories, medical legal issues, patient safety
 and transfer, vital signs and oxygen administration, infection control and sterile techniques, contrast media,
 tubes and lines, medical emergencies and pharmacology are topics covered."
RADT 14018 ,"RADIOGRAPHIC EXPOSURE AND IMAGING I
",RADT,RADT 14003. ,RADT 14015.,"Equipment used in medical imaging, including radiographic tubes, filtration, beam restrictors, grids, image
 receptors, radiographic film and automatic processing."
RADT 14021 ,"RADIOGRAPHIC PROCEDURES II
",RADT,RADT 14006. ,RADT 14015.,"Radiographic anatomy, positioning and image evaluation of the upper extremities, shoulder girdle, lower
 extemities, pelvic girdle, vertebral
spine and bony thorax."
RADT 14022 ,"RADIOGRAPHIC EXPOSURE AND IMAGING II
",RADT,RADT 14018 with a minimum grade of C (2.000).,RADT 14025.,"2015 Kent State University Catalog - Spring 2016 Course Descriptions
Study of radiographic technical factors, radiographic density, contrast,
detail and distortion and the factors that
 influence them as seen on radiographic images."
RADT 14024 ,"RADIOGRAPHIC PROCEDURES III
",RADT,BSCI 11010 or ATTR 25057 or EXSC 25057 orBSCI 20020; and RADT 14021. ,RADT 14025.,"Radiographic anatomy, positioning, procedures and image evaluation of the gastrointestinal, biliary and urinary
 systems and skull and facial bones positioning."
RADT 14025 ,"CLINICAL EDUCATION III
",RADT,RADT 14015. ,RADT 14024.,"Continuation of Clinical Education II with emphasis on clinical practice
of previous course content plus digestive,
 biliary and urinary procedures as well as skull and facial bones positioning. Student assigned to clinical
 education setting 22.5 hours per week."
