50196,INDIVIDUAL INVESTIGATION IN EPIDEMIOLOGY,EPI,graduate standing and special approval.,,(repeatable for maximum 6 credits) Individual graduate investigation or research in areas related to epidemiology.,2012
52017,FUNDAMENTALS OF PUBLIC HEALTH EPIDEMIOLOGY ,EPI,graduate standing.,,"Introduces principles, methods, and application of epidemiology. Covers the history of epidemiology, concepts of disease causation and prevention, measures of disease frequency and excessive risk, epidemiologic study designs, causal inference, outbreak investigation and screening. Provides experience with calculation of rate standardization, measures of disease frequency, association, and impact, and sensitivity and specificity of screening tests. Highlights applications of epidemiology to understanding of disease etiology, transmission, pathogenesis, and prevention, evaluation and public policy development.",2012
60191,VARIABLE CONTENT SEMINAR IN EPIDEMIOLOGY,EPI,Graduate standing.,,(Repeatable for credit) Seminar on current and important topics in epidemiology. Subject matter varies depending on the topic.,2012
60195,SPECIAL TOPICS IN EPIDEMIOLOGY,EPI,(edited): Graduate standing.,,(Repeatable for a maximum 6 credit hours)Special topics to sample new offerings on topics in epidemiology.,2012
63014,EPIDEMILOGY OF CHRONIC DISEASES ,EPI,EPI 52017 and graduate standing.,,"With a life course approach to chronic disease epidemiology, this course focuses on cardiovascular, respiratory, cerebrovascular diseases and cancer. Health and disease are addressed from a multicausal perspective which includes individual behaviors, psychosocial issues, and sociodemographic, biological, and physiological factors. Time points for prevention and intervention are identified.",2012
63015,EPIDEMIOLOGY OF INFECTIOUS DISEASES ,EPI,EPI 52017 and graduate standing.,,"Surveys the history, principles, methods and practice of infectious disease epidemiology, by (1) defining and understanding infectious disease epidemiology surveys, (2) collecting and measuring surveillance data, (3) interpreting epidemiology data and (4) predicting evidence-based outcomes. Primarily a course in epidemiology. Students learn some infectious disease microbiology as well.",2012
63016,PRINCIPLES OF EPIDEMIOLOGIC RESEARCH ,EPI,BST 52019 and EPI 52017; and graduate standing.,,"Builds on the fundamental epidemiology course to explore deeper the concepts and methods in epidemiologic research. Reviews the measures of disease frequency, association and impact, and epidemiologic reasoning and causal inference, and covers methods and techniques for designing, implementing, analyzing, and interpreting various epidemiologic study designs. Discusses advantages and limitations of various study designs and explores threats to validity, precision, and generalizability of epidemiologic studies.",2012
63017,EPIDEMIOLOGICAL ANALYSIS ,EPI,BST 52019; and EPI 52017 and 63016; and graduate standing.,,"Provides practical instruction in the analysis and interpretation of data from various epidemiologic study designs including cross-sectional, case-control and cohort studies. Reviews statistical concepts and epidemiologic studies designs, outlines a strategy for data analysis and reviews relevant methodologic issues and applies stratified analysis methods and multivariable regression models to the studies. Develops an understanding of the underlying principles and assumptions, practical application, and correct interpretation of the epidemiologic results. Provides hands on experience on the application of epidemiologic analysis methods and presentation of the results.",2012
63034,LONGITUDINAL DATA ANALYSIS ,EPI,BST 52019 and 63014; and graduate standing.,,"Statistical techniques for analyzing longitudinal, or repeated measures, data. Focuses primarily on application of the various statistical models covered, with direct application illustrated using standard statistical software. Topics covered include univariate and multivariate analysis of variance for repeated measures, mixed-effects models (HLM or multilevel models), covariance pattern models, generalized estimating equations (GEE), mixed-effects logistic regression models and missing data in longitudinal studies.",2012
72028,METHODS OF EVIDENCE BASED PUBLIC HEALTH ,EPI,doctoral standing.,,Explores tools and techniques used to quantitatively determine the effectiveness of public health interventions in the social sciences.,2012
73024,EMERGING ISSUES IN CHRONIC DISEASE EPIDEMIOLOGY ,EPI,doctoral standing.,,"Covers emerging chronic disease issues on a global level and students understand the life course approach to chronic disease epidemiology. Putative factors and infectious agents are examined as causes of chronic disease and chronic syndromes. Issues related to screening and surveillance will be understood. Students appreciate issues pertaining to study design, modeling, and data analysis in life course epidemiology of chronic disease.",2012
73025,EMERGING ISSUES IN INFECTIOUS DESEASE EPIDEMIOLOGY ,EPI,doctoral standing.,,"Investigates global emerging and reemerging infectious diseases. Students evaluate root causes of infectious disease emergence and predict outcomes. Data from primary literature is used to predict alternate outcomes. Specific disease models are used to evaluate and compare prevention, treatment and eradication strategies.",2012
73026,DESIGN AND IMPLEMENTATION OF HEALTH SURVEYS ,EPI,doctoral standing.,,"Covers survey design, variable construction, survey administration and data collection methods, variable coding and manipulation, and data analysis. Students will understand sampling methods, and sample size. Large health surveys are discussed. Students gain practical experience through design and implementation of a health survey which can be used to facilitate dissertation research or a publication.",2012
73027,BIOLOGICAL BASIS OF PUBLIC HEALTH ,EPI,doctoral standing.,,"Integrates the sciences of biology and molecular biology into the principles and practice of public health. Implicit in this course are learning objectives that establish the ecology of infectious disease, the impact of vaccines in disease prevention, and the role of environmental toxins on human health and disease. Additionally, students propose policy, regulations and legislation designed to protect human health within the realm of personalized medicine.",2012
73029,PUBLIC HEALTH SURVEILLANCE SYSTEMS ,EPI,doctoral standing.,,Introduces students to surveillance systems of both infectious and non-infectious diseases as well as intentional and non-intentional injury. Students are exposed to the theory and practice of surveillance illustrated with examples existing systems from around the world. Culminates in a project where the student creates and evaluates a surveillance system of their own design.,2012
73033,ENVIRONMENTAL EPIDEMIOLOGY ,EPI,doctoral standing.,,Comprehensive course on concepts in environmental epidemiology and statistical methods in environmental epidemiology including causal inference models.,2012
73034,LONGITUDINAL DATA ANALYSIS ,EPI,doctoral standing.,,"Statistical techniques for analyzing longitudinal, or repeated measures, data. Focuses primarily on application of the various statistical models covered, with direct application illustrated using standard statistical software. Topics covered include univariate and multivariate analysis of variance for repeated measures, mixed-effects models (HLM or multilevel models), covariance pattern models, generalized estimating equations (GEE), mixed-effects logistic regression models and missing data in longitudinal studies.",2012
80191,VARIABLE CONTENT SEMINAR IN EPIDEMIOLOGY,EPI,Doctoral standing.,,(Repeatable for a maximum of 6 credit hours) Seminar on current and important topics in epidemiology. Subject matter varies depending on the topic.,2012
80195,SPECIAL TOPICS IN EPIDEMIOLOGY,EPI,(edited): Doctoral standing.,,(Repeatable for a maximum of 6 credits hours) Special topics to sample new offerings on topics in epidemiology.,2012
83017,EPIDEMIOLOGICAL ANALYSIS ,EPI,EPI 63016; and doctoral standing.,,"Provides practical instruction in the analysis and interpretation of data from various epidemiologic study designs including cross-sectional, case-control and cohort studies. Reviews statistical concepts and epidemiologic studies designs, outlines a strategy for data analysis and reviews relevant methodologic issues and applies stratified analysis methods and multivariable regression models to the studies. Develops an understanding of the underlying principles and assumptions, practical application, and correct interpretation of the epidemiologic results. Provides hands-on experience on the application of epidemiologic analysis methods and presentation of the results.",2012
