10000,FOUNDATIONS IN OCCUPATIONAL THERAPY I,OCAT,,,"Introduction to basic theoretical concepts, professional development, profession of occupational therapy, its place in the health care system, and the role and function of the Occupational Therapist and Occupational Therapist Assistant.",2013
10001,OCCUPATIONAL THERAPY PRACTICE SKILLS II ,OCAT,Occupational therapy assistant technology (OCAT) major.,,"Development of the OT practice skills in therapeutic use of occupation, including crafts, activity analysis, and basic documentation.",2013
10002,THERAPEUTIC TECHNIQUES I-PSYCHOSOCIAL ,OCAT,Occupational therapy assistant technology (OCAT) major and OCAT 10000 with a minimum grade of C (2.000) .,,"Application of occupational therapy skills and techniques in treatment programs, concerned with psychosocial dysfunction.",2013
10003,OCCUPATIONAL THERAPY PRACTICE SKILLS LABORATORY ,OCAT,occupational therapist assistant technology (OCAT) majors.,,Development of basic assessment and intervention ski8lls as related to clients with physical and mental disabilities.,2013
10004,OCCUPATIONAL THERAPY ASSISTANT TERMINOLOGY,OCAT,pecial approval.,,an introduction to key terms utilized in occupational therapy and rehabilitation settings. emphasis is on increasing professional understanding of occupational therapy terminology including related medical terminology found in professional documentation. Student is introduced to Occupational Therapy Practice Framework terminology.,2013
10005,THERAPEUTIC TECHNIQUES-FIELDWORK 1A ,OCAT,OCAT 1000.,10002.,"A Under the supervision of personnel in selected facilities or agencies, the student will apply knowledge, skills and techniques acquired in the concurrent OCAT therapeutic technique courses.",2013
20000,THERAPEUTIC TECHNIQUES II-PHYSICAL DYSFUNCTION I ,OCAT,Minimum grade of C (2.000) in OCAT 10002 and PTST 10002 and occupational therapy assistant technology (OCAT) major.,,"Application of occupational therapy skills and techniques in treatment programs, specifically concerned with physical dysfunctions.",2013
20001,PROFESSIONAL ISSUES IN OCCUPATIONAL THERAPY I,OCAT,OCAT 10002 and special approval.,,"Introduction to professional issues including ethics, licensure, reimbursement issues related to practice settings, research and skills required for performing administrative tasks in the occupational therapy department.",2013
20003,OCCUPATIONAL THERAPY PRACTICE SKILLS III ,OCAT,,,"Development of the occupational therapy practice skills including therapeutic use of occupation, leisure, adapting equipment and environment, therapeutic exercises, activity analysis and documentation.",2013
20004,THERAPEUTIC TECHNIQUES III-DEVELOPMENTAL DISABILITIES ,OCAT,OCAT 20000.,,Application of occupational therapy skills and techniques applied to patients/clients with developmental disabilities.,2013
20005,CLINICAL APPLICATIONS I ,OCAT,"OCAT 10000 and 10001 and 10002 and 20000 and 20001 and 20003 and 20006 all with grade of ""C"" or better.",,"Under the supervision of personnel in selected healthcare agencies, the student will apply knowledge, skills and techniques acquired in prior OCAT courses.",2013
20006,THERAPY TECHNIQUES IV-PHYSICAL DYSFUNCTION II ,OCAT,minimum grade of C (2.000) in PTST 10002 and OCAT 10002 and OCAT 20000; and occupational therapy assistant technology (OCAT) major.,,Continued application of occupational therapy skills and techniques in treatment programs in the area of physical dysfunction.,2013
20007,THERAPEUTIC TECHNIQUES-FIELDWORK 1B ,OCAT,OCAT 10000 and OCAT 10002.,OCAT 20000.,"Under the supervision of personnel in selected healthcare facilities or agencies, the student will apply knowledge, skills, and techniques acquired in the concurrent OCAT therapeutic techniques course.",2013
20008,CLINICAL APPLICATIONS II ,OCAT,OCAT 10000 and 10001 and 10002 and 20000 and 20001 and 20003 and 20006 and 20005 all with a minimum grade of C (2.000) .,,"Under the supervision of personnel in selected healthcare agencies, the student will apply knowledge, skills and techniques acquired in prior OCAT courses.",2013
21096,INDIVIDUAL INVESTIGATION IN OCCUPATIONAL THERAPIST ASSISTANT TECHNOLOGY,OCAT,occupational therapy assistant technology (OCAT) major.,,(Repeatable for credit) Individual study in Occupational Therapy Assistant Technology and related fields; open to OCAT majors.,2013
