10101,ELEMENTARY KISWAHILI I ,PAS,,,"This course is an introduction to Kiswahili in which students will learn the essentials of speaking, reading and writing the most extensively used language in East Africa.",2013
10102,ELEMENTARY KISWAHILI II ,PAS,PAS 10101.,,"Continuation of PAS 10101, aimed at advancing student knowledge and communication skills in Kiswahili by introducing Kiswahili literature, short narratives, proverbs, folktales.",2013
15200,INTRODUCTION TO WEST AFRICAN CULTURES ,PAS,,,"Drawing on history, literature and social anthropology, students learn key events and places in W. Africa from the 9th century to the 19th century, covering the Trans-Atlantic Slave trade and the development of long distance networks, including Andalusian Spain, the trans-Saharan trade, the expulsion of Jews and Moors from Spain, state formation in W. Africa, and the role of Saharan–Savannah relations in the expansion of the Atlantic Slave Trade and the movement of European and African peoples to the Americas. The development of this Atlantic world assured the economic centrality of W. Europe and eventually the US, due to the immense transfer of labor and skills from W. Africa.",2013
20101,KISWAHILI III ,PAS,PAS 10102.,,"Continuation of Kiswahili II, aimed at developing knowledge competence and recognition of Kiswahili usage in all forms of Kiswahili literature.",2013
20102,KISWAHILI IV ,PAS,PAS 20101.,,"Continuation of Kiswahili III, aimed at developing knowledge, competence and recognition of Kiswahili usage in all forms of Kiswahili literature.",2013
20200,RECOVERING THE PAST: KENT TO MEMPHIS ,PAS,,,"Examines relevance of John Brown, Frederick Loudin and Fisk Jubilee Singers, and Ida B. Wells anti-lynching campaign today. Students travel to local Brown and Loudin sites, Harper's Ferry and Memphis.",2013
20300,BLACK IMAGES ,PAS,,,"Examines the historical origins of racial images and anti-black perceptions through newspapers, magazines, songs, plays, literature, textbooks, radio, television, films, comic books, etc. and the role of these images in American culture past and present.",2013
22000,CREATIVE WRITING IN THE BLACK WORLD ,PAS,ENG 11011 or HONR 10197.,,"Explores the major aesthetic and cultural issues that have historically shaped creative writing in the black world and begins by exploring the African Griot tradition. Students learn about the African-American tradition in literature as an organic part of the larger Pan-African world. Students are expected to write, perform, critique and produce original works in the modes and performance styles of the global African world.",2013
22101,AFRICAN AMERICAN VISUAL ARTISTS ,PAS,,,"An Afrocentric survey of visual and aural artistry, course examines cultural context and perspectives, mediums of expression, form, style, content and patronage of African American artists from 1800.",2013
22200,INTRODUCTION TO THE AFRICAN ARTS I,PAS,,,Investigation of function of creative forms of artistic expression particular to experiences of Pan-African community at home and abroad.,2013
