Course Number,Course Name,Department,Prerequisites,Corequesites,Description
MKTG 25010 ,"PRINCIPLES OF MARKETING
",MKTG,ECON 22060.,None,"(Equivalent to BMRT 21050) An overview of the processes, activities, and problems associated with the
conception, planning, and execution of the pricing, promotion, and distribution of ideas, goods and services to
create exchange values in the market. Offered both as an in-class and online course."
MKTG 35030 ,"MARKETING APPLICATIONS
",MKTG,"MKTG 25010 must be completed with a minimum C (2.000) grade; and minimumcumulative GPA of 2.500; and marketing (MKTG) major. 
",None,"Students learn and apply strategic and financial analysis skills to make real-world marketing decisions. Emphasis
on marketing planning and core strategic decisions in marketing, including segmentation, targeting and
positioning."
MKTG 35035 ,"CONSUMER BEHAVIOR
",MKTG,MKTG 25010.,None,"Focus is on the decision-making processes of the individual consumer and the psychological, sociological,
cultural and economic factors that influence those choices. Understanding why consumers behave in the way
that they do is the heart of the study of consumer behavior and informs the formulation of marketing strategy.
Periodically offered as an online course."
MKTG 35050 ,"MARKETING RESEARCH
",MKTG,"MKTG 25010 and MIS 24056; and minimum cumulative GPA of 2.500; and marketing(MKTG) major. 
",None,"Focus is on the collection and analysis of new marketing data, both for exploratory and for decision-making
purposes. Students work individually and in teams developing and communicating responses to managerial
questions."
MKTG 35056 ,"SOCIAL MEDIA MARKETING
",MKTG,MKTG 25010; minimum GPA 2.500 and junior standing.,None,"Explore the various opportunities and risks that social media marketing holds for firms. During the course
students will learn about topics such as social media's effect on marketing, creating and managing brand
presences on social media, creating and marketing a branded viral video, identifying online influencers,
analyzing."
MKTG 45045 ,"ADVERTISING AND PROMOTION MANAGEMENT
",MKTG,MKTG 25010 or BMRT 21050.,None,"Increases students' understanding of advertising concepts as well as structure and functions of different
""players"" within the industry. Integrates marketing and advertising theory with application in advertising
decision-making. Periodically offered as an online course."
MKTG 45046 ,"PERSONAL SELLING
",MKTG,"MKTG25010 or BMRT 21050 or MKTG 35035. 
",None,"Introduces students to effective communication, successful selling and persuasion techniques, building customer
relationships, ethics, the buying and selling process, and developing professional sales calls."
MKTG 45047 ,"ADVANCED PROFESSIONAL SELLING
",MKTG,"MKTG 45046 or MMTG 45026 or ENTR37045; and a minimum cumulative GPA of 2.500. 
",None,"Builds on the foundation established in Personal Selling and Sales Management (MKTG 45046) by applying sales
concepts, participating in live sales calls with Business Partner Company Sales Reps, spending highly focused
time in role plays with immediate feedback from the instructors, interacting with guest speakers who are experts
in sales, and studying advanced sales and persuasion techniques. Experiential course that requires some
flexibility with scheduling for the shadow experiences."
MKTG 45060 ,"INTERNATIONAL MARKETING
",MKTG,MKTG 25010 or BMRT 21050 or MKTG 35035.,None,"Examination of international marketing in terms of global markets and trade. Emphasizes differences among
markets caused by geography, politics, economics, culture, commercial policy and trade practices. Periodically
offered as an online course."
MKTG 45082 ,"SERVICES MARKETING
",MKTG,"MKTG 25010 and minimumcumulative GPA of 2.500. 
",None,"Provides an integrated understanding of what is required to develop and market a successful service to a chosen
target market. Positioning of a service product can be achieved through the “4 Ps” tactics originally used for
goods marketing in addition to three new Ps” for services, which include design of the delivery process,
recruitment and training of people, and developing appropriate physical evidence. Readings, lectures, tests, and
experiential activities are used to develop and assess learning."
MKTG 45084 ,"MARKETING POLICIES AND STRATEGIES
",MKTG,"minimum cumulative 2.500 GPA; and MKTG 35030with a minimum C (2.000) grade; and marketing (MKTG) major; and senior standing. 
",None,"Capstone course for marketing majors. Course deals with marketing policies and strategies with emphasis on
managerial decision-making case approach."
MKTG 45091 ,"MARKETING SEMINAR
",MKTG,"MKTG25010 or BMRT 21050 or MKTG 35035; and minimum cumulative GPA of 2.500. 
",None,"(Repeatable for credit)Current topics in marketing. Certain sections of this variable topic seminar may require
instructor special approval or have further prerequisites. See current schedule of classes."
MKTG 45095 ,"SPECIAL TOPICS IN MARKETING
",MKTG,minimum cumulative 2.500 GPA and special approval.,None,"(Repeatable for credit) Special Topics in Marketing permits the exploration of topics that are not covered, or not
covered in as much depth, in scheduled courses. Credit hours depend on the scope of the project."
