Course Number,Course Name,Department,Prerequisites,Description
11011,"are allowed to take lower-division (20000-level) English courses while also taking ENG 21011. Any undergraduate English course may be taken after ENG 21011 has been completed satisfactorily with the exception of 40000-level courses, which require junior standing.10101 College English I for Foreign Students",ENG,junior standing,"Basic expository essay for non-native students. Emphasis on selection and organization of material, rhetorical patterns, clear and effective expression. Grammar and mechanics as needed."
10205,and special approval.10201 Elementary ESL Writing II,ENG,junior standing,Writing proficiency in English established through enhancing knowledge of paragraph structure and development.
10202,Intermediate ESL Writing I,ENG,junior standing,"Introduction to the requirements of academic writing. Students will be introduced to the process model of writing, constructing a summary, paraphrasing and academic essay structure."
10201,and special approval.10203 Intermediate ESL Writing II,ENG,junior standing,"Use of the short academic essay to narrate a sequence of events, express an opinion or communicate an idea. Continued instruction in the writing process, academic summary and paraphrase for the ESL writer."
10202,and special approval.10204 Advanced ESL Writing I,ENG,junior standing,Expanded understanding of the form and requirements of the academic essay. Acquisition of rhetorical modes of development for the ESL writer. Continued instruction in writing process model and academic summary.
10203,and special approval.10205 Advanced ESL Writing II,ENG,junior standing,"Course concentrates on how to interpret, respond to and incorporate outside sources into the academic essay. Continued instruction in the acquisition of rhetorical modes of development for the ESL writer."
10204,and special approval.10211 Elementary ESL Speaking and Vocabulary II,ENG,junior standing,Course develops basic speaking and comprehension skills and builds vocabulary for survival purposes. An integrated skills course with an emphasis on speaking and vocabulary development in various situations and contexts.
10212,Intermediate ESL Speaking and Vocabulary I,ENG,junior standing,"Based on an integrated skills approach, this course moves students’ language use beyond survival English to levels of sustained conversation in a variety of contexts."
10211,with minimum C (2.0) grade.10213 Intermediate ESL Speaking and Vocabulary II,ENG,junior standing,"Based on an integrated-skills approach, this course features communicative activities with complex language structures and introduces abstract vocabulary. Other language skills support the development of speaking and vocabulary skills."
10212,and special approval.10214 Advanced ESL Speaking and Vocabulary I,ENG,junior standing,"While all skills are integrated into this course, it focuses on building skills for sustained discourse in complex topics, issues and concepts. Emphasis is on vocabulary and speaking skills, planning events, presentations and discussions."
10213,and special approval.10215 Advanced ESL Speaking and Vocabulary II,ENG,junior standing,"Course develops advanced speaking skills to engage students in complex communicative activities, both real and simulated, with an emphasis on language for academic and professional use. Continues to develop sophisticated vocabulary."
10214,and special approval.10216 Advanced ESL Speaking and Vocabulary III,ENG,junior standing,Course strengthens existing high levels of oral language skills for consistent and sustained use in professional and academic settings and various other contexts.
10221,Elementary ESL Reading II,ENG,junior standing,An introduction to reading strategies and skills needed when encountering authentic reading materials. Taught as an integrated skills approach course emphasizing engagement in contextualized and communicative activities.
10222,Intermediate ESL Reading I,ENG,junior standing,Develops intermediate reading strategies and skills needed when encountering authentic reading materials. Taught as an integrated skills approach course emphasizing engagement in contextualized and communicative activities.
10221,and special approval.10223 Intermediate ESL Reading II,ENG,junior standing,Continued development of and practice in intermediate reading strategies and skills using a variety of cultural materials. Instruction emphasizes integrated skills approach and involvement in communicative activities.
10222,and special approval.10224 Advanced ESL Reading I,ENG,junior standing,Builds low-advanced reading strategies and skills using a variety of text types. This course features an integrated skills approach and engages students in a number of communicative activities.
