Course Number,Course Name,Department,Prerequisites,Description
12050,Introduction to Sociology,SOC,SOC 12050 and junior standing,"Scientific approach to understanding social interaction, institutions and organization."
22100,Sociological Analysis,SOC,SOC 12050 and junior standing,Fundamental study of sociological analysis designed to provide awareness of theoretical and methodological concepts necessary in developing sociological perspective.
22570,Understanding Differences and Inequality,SOC,SOC 12050 and junior standing,"An introduction to the cultural and structural factors creating and sustaining educational, economic and political inequality by race/ethnicity, gender, class and sexual orientation with an emphasis on issues of poverty and immigration."
22778,Social Problems,SOC,SOC 12050 and junior standing,"Contemporary American and global social problems and issues are analyzed from sociological perspectives. Several cases are used to illustrate the emergence, development and decline of problems in social context."
24011,Interpersonal Relationships and Families,SOC,SOC 12050 and junior standing,"(Cross-listed with HDFS 24011) Exploration of the sociological nature of families across the life span, focusing on structure, diversity and life-course processes, such as dating, mate selection, cohabitation, marriage, parenthood, divorce, remarriage, singlehood, widowhood, parent-child interactions, sexual orientation, inequality and difference."
31092,Practicum in Sociology (1-3)Individual research experience in sociology. S/U grading; IP grade permissible. Prerequisites: SOC 32210 and junior standing.32096 Individual Investigation in Sociology (1-3)Readings and/or research supervised by member of sociology faculty. Prerequisites: SOC 12050 and junior standing and special approval of instructor.32210 Researching Society,SOC,SOC 12050 and junior standing,Survey of methods and techniques of research; research design and data gathering instruments; qualitative and quantitative analysis. Prerequisites: SOC 12050 and junior standing.32220 Data Analysis (3)The use of quantitative methods in the analysis of data from social research. Emphasis on descriptive statistics. Prerequisites: SOC 12050 and junior standing. Corequisite: SOC 32221.32221 Data Analysis Laboratory (1)Analysis of sociological data utilizing statistical and electronic data processing tools. Corequisite: SOC 32220.32400 Individual and Society (3)Foundations of social psychology; process of socialization; development of social and personal identities; small group and collective behavior; theories of deviance.
12050,and junior standing.32220 Data Analysis,SOC,SOC 12050 and junior standing,The use of quantitative methods in the analysis of data from social research. Emphasis on descriptive statistics. Prerequisites: SOC 12050 and junior standing. Corequisite: SOC 32221.32221 Data Analysis Laboratory (1)Analysis of sociological data utilizing statistical and electronic data processing tools. Corequisite: SOC 32220.32400 Individual and Society (3)Foundations of social psychology; process of socialization; development of social and personal identities; small group and collective behavior; theories of deviance.
12050,and junior standing. Corequisite: SOC 32221.32221 Data Analysis Laboratory,SOC,SOC 12050 and junior standing,Analysis of sociological data utilizing statistical and electronic data processing tools. Corequisite: SOC 32220.32400 Individual and Society (3)Foundations of social psychology; process of socialization; development of social and personal identities; small group and collective behavior; theories of deviance.
32400,Individual and Society,SOC,SOC 12050 and junior standing,Foundations of social psychology; process of socialization; development of social and personal identities; small group and collective behavior; theories of deviance.
12050,and junior standing.32510 Sociology of Work,SOC,SOC 12050 and junior standing,"Consideration of world of work across time and cultures with special emphasis on American society. Impact of work on individuals and other social institutions. Prerequisites: SOC 12050 and junior standing.32560 Sociology of Families (3)Social history of the American family. Examination of how race, ethnicity, sexual orientation, class, gender and age contribute to variation in the experience and structure of family life in the U.S. Prerequisites: SOC 12050 and junior standing. This course may be used to satisfy the diversity requirement.32565 Sociology of Gays/Lesbians (3)Examination of sexual identities, societal attitudes and debates, and differences of gender, race, age, and class in gay/lesbian communities, using both social movements and life span perspectives."
12050,and junior standing.32560 Sociology of Families,SOC,SOC 12050 and junior standing,"Social history of the American family. Examination of how race, ethnicity, sexual orientation, class, gender and age contribute to variation in the experience and structure of family life in the U.S. Prerequisites: SOC 12050 and junior standing. This course may be used to satisfy the diversity requirement.32565 Sociology of Gays/Lesbians (3)Examination of sexual identities, societal attitudes and debates, and differences of gender, race, age, and class in gay/lesbian communities, using both social movements and life span perspectives."
12050,and junior standing. This course may be used to satisfy the diversity requirement.32565 Sociology of Gays/Lesbians,SOC,SOC 12050 and junior standing,"Examination of sexual identities, societal attitudes and debates, and differences of gender, race, age, and class in gay/lesbian communities, using both social movements and life span perspectives."
12050,and junior standing. This course may be used to satisfy the diversity requirement.32569 Minorities in America,SOC,SOC 12050 and junior standing,"Study of such major American minorities as blacks, American Indians, Spanish-speaking Americans and American Jews. Prerequisites: SOC 12050 and junior standing.32570 Inequality in Societies (3)Sociological analysis of stratification and inequality in societies, and the social structures that produce and maintain them. Particular emphasis on the intersections of race, class and gender in American society."
12050,and junior standing.32570 Inequality in Societies,SOC,SOC 12050 and junior standing,"Sociological analysis of stratification and inequality in societies, and the social structures that produce and maintain them. Particular emphasis on the intersections of race, class and gender in American society."
12050,"and junior standing. This course may be used to satisfy the diversity requirement.32610 Birth, Death, and Migration",SOC,SOC 12050 and junior standing,"Determinants and consequences of population change, with emphasis on mortality, fertility and migration. Prerequisites: SOC 12050 and junior standing.32673 Urban Sociology(3)Examination of the history and development of urban areas, urban sociological theories, and selected topics such as poverty, immigration, race relations and urban planning. Prerequisites: SOC 12050 and junior standing.32762 Deviant Behavior (3)Overview of classical and contemporary theories and perspectives on the nature, causes and societal management of deviant behavior. Application of theories and perspectives to modern and historical social problems, methods of punishment and policy trends in social control. Prerequisites: SOC 12050 and junior standing.42010 Death and Dying (3)Theoretical perspectives and research in human death and dying. Emphasis on applied concerns in medical and helping professions. Topics include social death, death as taboo, medicalization and rationalization of death and dying and disenfranchised grief. Prerequisites: SOC 12050 and junior standing.42092 Internship in Sociology (3)Application of sociological knowledge in the work setting. Assist professionals in sites including social services, hospitals, industry and government. Prerequisites: junior standing and sociology (SOC) major and 2.50 GPA and special approval.42093 Variable Title Workshop in Sociology (1-6)Concentrates on professional or disciplinary concerns. Specific content to vary according to needs of client groups. S/U grading."
12050,"and junior standing.32673 Urban Sociology(3)Examination of the history and development of urban areas, urban sociological theories, and selected topics such as poverty, immigration, race relations and urban planning. Prerequisites: SOC 12050 and junior standing.32762 Deviant Behavior",SOC,SOC 12050 and junior standing,"Overview of classical and contemporary theories and perspectives on the nature, causes and societal management of deviant behavior. Application of theories and perspectives to modern and historical social problems, methods of punishment and policy trends in social control. Prerequisites: SOC 12050 and junior standing.42010 Death and Dying (3)Theoretical perspectives and research in human death and dying. Emphasis on applied concerns in medical and helping professions. Topics include social death, death as taboo, medicalization and rationalization of death and dying and disenfranchised grief. Prerequisites: SOC 12050 and junior standing.42092 Internship in Sociology (3)Application of sociological knowledge in the work setting. Assist professionals in sites including social services, hospitals, industry and government. Prerequisites: junior standing and sociology (SOC) major and 2.50 GPA and special approval.42093 Variable Title Workshop in Sociology (1-6)Concentrates on professional or disciplinary concerns. Specific content to vary according to needs of client groups. S/U grading."
12050,and junior standing.42010 Death and Dying,SOC,SOC 12050 and junior standing,"Theoretical perspectives and research in human death and dying. Emphasis on applied concerns in medical and helping professions. Topics include social death, death as taboo, medicalization and rationalization of death and dying and disenfranchised grief. Prerequisites: SOC 12050 and junior standing.42092 Internship in Sociology (3)Application of sociological knowledge in the work setting. Assist professionals in sites including social services, hospitals, industry and government. Prerequisites: junior standing and sociology (SOC) major and 2.50 GPA and special approval.42093 Variable Title Workshop in Sociology (1-6)Concentrates on professional or disciplinary concerns. Specific content to vary according to needs of client groups. S/U grading."
12050,and junior standing.42092 Internship in Sociology,SOC,SOC 12050 and junior standing,"Application of sociological knowledge in the work setting. Assist professionals in sites including social services, hospitals, industry and government. Prerequisites: junior standing and sociology (SOC) major and 2.50 GPA and special approval.42093 Variable Title Workshop in Sociology (1-6)Concentrates on professional or disciplinary concerns. Specific content to vary according to needs of client groups. S/U grading."
42093,Variable Title Workshop in Sociology (1-6)Concentrates on professional or disciplinary concerns. Specific content to vary according to needs of client groups. S/U grading. Prerequisite: special approval.42095 Special Topics in Sociology,SOC,SOC 12050 and junior standing,"(Repeatable for a total of 12 credit hours for majors) Offered irregularly when unusual resources and/or opportunities permit. Topic announced when scheduled. Prerequisites: SOC 12050 and junior standing.42126 Sociological Theories (3)An examination of classical, modern and postmodern approaches to social theory. Prerequisites: SOC 12050 and junior standing. This course may be used to satisfy the writing-intensive requirement with approval of major department.42224 Interpreting Social Data (3)Emphasis on organizing, analyzing and interpreting actual sociological research data making use of basic descriptive and inferential statistics and computer programs. Prerequisites: SOC 32210 or 32220 and special approval.42315 Sociology of Changing Gender Roles (3)An examination of the institutions, institutional linkages and social processes that contribute to change and stability of traditional gender roles and the consequences of changes. Prerequisites: SOC 12050 and junior standing. This course may be used to satisfy the diversity requirement.42359 Social Movements (3)Investigation of various movements for social change. Examines the origins, developmental characteristics and the purposes of classic and contemporary movements."
